Sym,Issuer Name,Cl,CUSIP,Value ($000),%,Shares,Principal,Option Type
SU.TO,SUNCOR ENERGY INC NEW,COM,867224107,"84,881",3.4%,"2,649,414",,
ENB.TO,ENBRIDGE INC,COM,29250N105,"79,673",3.2%,"2,213,155",,
CVE.TO,CENOVUS ENERGY INC,COM,15135U109,"43,168",1.7%,"2,590,497",,
PPL.TO,PEMBINA PIPELINE CORP,COM,706327103,"31,850",1.3%,"925,064",,
TRP.TO,TC ENERGY CORP,COM,87807B107,"30,281",1.2%,"775,184",,
CNQ.TO,CANADIAN NAT RES LTD,COM,136385101,"23,624",1.0%,"360,580",,
VET.TO,VERMILION ENERGY INC,COM,923725105,"13,835",0.6%,"1,147,900",,
CCO.TO,CAMECO CORP,COM,13321L108,"7,728",0.3%,"179,250",,
XOM,EXXON MOBIL CORP,COM,30231G102,"6,838",0.3%,"68,400",,
CVX,CHEVRON CORP NEW,COM,166764100,"5,608",0.2%,"37,600",,
OXY,OCCIDENTAL PETE CORP,COM,674599105,"4,060",0.2%,"68,000",,
SLB,SCHLUMBERGER LTD,COM STK,806857108,"3,637",0.1%,"69,900",,
WMB,WILLIAMS COS INC,COM,969457100,"3,517",0.1%,"101,000",,
EOG,EOG RES INC,COM,26875P101,"3,422",0.1%,"28,300",,
VLO,VALERO ENERGY CORP,COM,91913Y100,"3,068",0.1%,"23,600",,
BIPC,BROOKFIELD INFRASTRUCTURE CO,COM SB VTG SHS A,11275Q107,0,0.0%,0,,
IMO.TO,IMPERIAL OIL LTD,COM NEW,453038408,0,0.0%,0,,
