Sym,Issuer Name,Cl,CUSIP,Value ($000),%,Shares,Principal,Option Type
ENB.TO,ENBRIDGE INC,COM,29250N105,"152,453",3.9%,"3,086,721",,
SU.TO,SUNCOR ENERGY INC NEW,COM,867224107,"128,407",3.3%,"4,060,956",,
TRP.TO,TC ENERGY CORP,COM,87807B107,"111,871",2.8%,"1,904,840",,
CNQ.TO,CANADIAN NAT RES LTD,COM,136385101,"80,351",2.0%,"1,506,950",,
PPL.TO,PEMBINA PIPELINE CORP,COM,706327103,"54,660",1.4%,"1,427,163",,
CVE.TO,CENOVUS ENERGY INC,COM,15135U109,"54,185",1.4%,"3,495,822",,
TA.TO,TRANSALTA CORP,COM,89346D107,"38,369",1.0%,"2,746,520",,
CPG.TO,CRESCENT PT ENERGY CORP,COM,22576C101,"35,227",0.9%,"5,226,490",,
FTS.TO,FORTIS INC,COM,349553107,"33,277",0.8%,"546,600",,
ERF.TO,ENERPLUS CORP,COM,292766102,"29,619",0.8%,"2,228,650",,
IMO.TO,IMPERIAL OIL LTD,COM NEW,453038408,"23,024",0.6%,"504,700",,
NEE,NEXTERA ENERGY INC,COM,65339F101,"15,778",0.4%,"169,000",,
CVX,CHEVRON CORP NEW,COM,166764100,"14,867",0.4%,"126,700",,
MSFT,MICROSOFT CORP,COM,594918104,"12,036",0.3%,"35,800",,
SO,SOUTHERN CO,COM,842587107,"10,320",0.3%,"150,500",,
SRE,SEMPRA,COM,816851109,"8,136",0.2%,"61,500",,
D,DOMINION ENERGY INC,COM,25746U109,"8,044",0.2%,"102,400",,
DUK,DUKE ENERGY CORP NEW,COM NEW,26441C204,"6,284",0.2%,"59,900",,
EOG,EOG RES INC,COM,26875P101,"6,006",0.2%,"67,600",,
DOW,DOW INC,COM,260557103,"5,643",0.1%,"99,500",,
