Sym,Issuer Name,Cl,CUSIP,Value ($000),%,Shares,Principal,Option Type
SU.TO,SUNCOR ENERGY INC NEW,COM,867224107,"4,153",0.0%,"165,846",,
XOM,EXXON MOBIL CORP,COM,30231G102,"3,733",0.0%,"61,001",,
IMO.TO,IMPERIAL OIL LTD,COM NEW,453038408,"3,536",0.0%,"97,970",,
CNQ.TO,CANADIAN NAT RES LTD,COM,136385101,"2,960",0.0%,"70,006",,
VLO,VALERO ENERGY CORP,COM,91913Y100,"2,252",0.0%,"29,980",,
TRGP,TARGA RES CORP,COM,87612G101,"1,859",0.0%,"35,589",,
CTRA,COTERRA ENERGY INC,COM,127097103,"1,237",0.0%,"65,100",,
KMI,KINDER MORGAN INC DEL,COM,49456B101,"1,169",0.0%,"73,693",,
PSX,PHILLIPS 66,COM,718546104,951,0.0%,"13,131",,
COP,CONOCOPHILLIPS,COM,20825C104,773,0.0%,"10,716",,
PPL.TO,PEMBINA PIPELINE CORP,COM,706327103,513,0.0%,"16,883",,
CCO.TO,CAMECO CORP,COM,13321L108,205,0.0%,"9,374",,
